week_end,published_utc,source,title,link,query,relevance_match,exclusion_rule,cites_later_date,status,query_rank,feed_pos
2022-07-15,2022-07-11T07:00:00Z,recoilweb.com,Blue Collar One Stamp: KP-9 Spare Parts PCC,https://news.google.com/rss/articles/CBMickFVX3lxTE9zWWFVdzY0T0g0VDk4dmRnTlBxU1h4VmxOUzZ5S1FOSTNCczFYUC1SRG4tWUtPRGNXNmRscWVfTFRxdkx5RGVVZlFRb2RsTDFoSHE4aU13ZXdHYTIzaDdFVzJHQUNmNXdHSWx6ZktscUJmQQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,10
2022-07-15,2022-07-15T07:00:00Z,Bikerumor,A $24k wooden bicycle? The Odyssee Terre Compact Carrier Bike is a small bike for a big price,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQQ1ppdHFjcTJUTXhnRUJHVmR3dFU0Z1N2a0tRaDctbW0wU1ZROEtOYTFnR2h3VlJ6VW5YdHJKTGpoWGhwU1pxM2xta3dSRU90d0tvaVo5T0NLTF96Y3hQb1NXbVBNRGpueGZhR1NHSExmdG1Icl9uRFZpT3ZtSkV6aWppamkxT3dU?oc=5,en-US:aluminum prices,,,False,irrelevant,9,11
2022-07-15,2022-07-16T07:00:00Z,NDTV Profit,Copper Suffers Its Worst Week in a Year on Recession Fears,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPMjhoODVZb0pVTFpoN0ktVnZEMDZ1WHFIYWpYNnFEOFd3cWVIMGhMNDg3TXU5TlNVMUs4QUp3NEJ2bG1GbWVrbXptdVR3SGQ4cFRabjE3MldKT2h5Yk1peXlJWlhqUlNHREFEYXpQcERxQVhETGl1ZzY5Q082MXVaNkhfbWJpeGZiRUNVcVdKcVRUQURoT1c1aUk5SXRnaDVxa0EtWXVUNjNNdw?oc=5,en-US:aluminum prices,,,False,out_of_window,9,12
2022-07-15,2022-07-12T07:00:00Z,Syracuse.com,Amazon Prime Day 2022: Best deals on patio furniture to have a relaxing summer,https://news.google.com/rss/articles/CBMivwFBVV95cUxONi1ubUtXajlNSGtTb2h1NU9TTmVvTTV1XzJqWmFDTGFaRTViNlkzdy05b01EVzlESlRlbHdTVl9MN1VlaVlQY1FmSzVDOVlIQS1wWEVQVHJoX2VGME9OOGVIWnJ3VFpiMVRVVUJyUEtiYUNKd1JYMnRTLVgwVVZJemFYenplN2o2SHdTYzZxWmxaaEZPX05mUkR2TFVfZ1R1V0JreG1pSmJYbFpiUlZpVnY0Vm9oUlJwTWRwdWNqWQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,13
2022-07-15,2022-07-14T07:00:00Z,All4Shooters.com,"New Tactical 73 TAC 9 – Ultra V2 Skeletrico, a lightweight 9mm pistol caliber carbine",https://news.google.com/rss/articles/CBMirgFBVV95cUxQWUNSbVFSWUJXdWs4RUFJeEhrNXRXcUNEczh4VHM5TmM2NWdrQWxNM2w1OUVXdU94akp2bmdrbUgzTXV1N01idGNlYXp6aHgyX0ozVGtHZmRncUpHemFlRUkwN0xvMS1NTUo5S1lsRWczOV9nNzdkTzdYWTRyNFZIci1UYkRZQ256SDNKNVRDdmxURHBWRVVsMVRtRVVZd1Rta1FTOERyOXZQeC1rTHc?oc=5,en-US:aluminum prices,,,False,irrelevant,9,14
2022-07-15,2022-07-13T07:00:00Z,IGN,5 Deals You Need To See Before Prime Day 2022 Ends,https://news.google.com/rss/articles/CBMihgFBVV95cUxPTHF3WkFtckNzYnR5TU93WUZKYXIxYUI2ZTh5dEZEQmpNQ3pHSzlRLU9rbG5TeEMxOV85RUY4SkRTakZwcEhRbnl6MHlaMnU1SW1wLTVtaUF6LVVlRGxOY0tNdzZQb1N2VTY3U2pMYWJRY3doTDYxa09Zc1NqYVE5RGtBd1lCQQ?oc=5,en-US:aluminum prices,,,False,irrelevant,9,15
2022-07-15,2022-07-13T07:00:00Z,alcircle.com,Bangladesh's aluminium utensil industry in the Talora port region might face extinction due to gas crisis and higher fuel costs,https://news.google.com/rss/articles/CBMi9gFBVV95cUxOQTVhRTBmZkhackRqLUxkOERZbUdUVWxPbXRSQVZ1U0xMand0SmNJeXlnMFE2cE1PU0hLcXZIMUpPcTV1bEY0X1lhbFBlRTFxODhNbUxWTVY4WlE0Z2gxeFFwVEcweHpFck1zcXNzWmxqcE80RS03RU1vUnZYQkc1XzJoMmpaSnZfY1BMcEczQmhEaVpHMThRMHVHSmt5ck5adXhPMVVuLXFnVlZaTVZ4ZUdNTTN3ejRpZFR1VmtnV3I5azNYcnpZZTRtLTN4UkhGeHJtQndaclJPa3FPTEk2RV91WlA2THN4WkdoSEJBNnE5ZEhSOVE?oc=5,en-US:aluminum prices,aluminium,,False,duplicate,9,16
2022-07-15,2022-07-14T07:00:00Z,BikeAdvice,UPDATE – New Kits & Pricing Revealed; 2022 TVS Ronin – Official List Of Accessories,https://news.google.com/rss/articles/CBMidEFVX3lxTE9sTXIxNWNLUW9XQm9sdDJCMzZRNFBWRWhmcFFNajg1ak1NY2F1RXJ2dEx2cGl3cUI3S0lmRVliRWR3X0QtS25ybGhFVzM3d0g0QmZ5N3NzdzVFSDlwYWlUdm1YWnAyblpaS1JTbnNBcWFOY2M3?oc=5,en-US:aluminum prices,,,False,irrelevant,9,17
2022-07-15,2022-07-12T07:00:00Z,DNA India,"Nothing Phone (1) launched in India at starting price of Rs 32,999, see how the smartphone looks like in real life",https://news.google.com/rss/articles/CBMi9wFBVV95cUxPWWxfMFdNUm93TGpiaWJieFZ5SDZ4ZkMxb1VVSldCcUhDM0RPbU5KSU9GMm9ic1ZtM3I4UHJTSG8xYlFSdW1nSUNaVE8xcnZTMF9YNUZ0VUpkRGNDdjNwVVRkLXdfRDAxMUU0VmtvUFRydnJ0Yk53R0QwMG92dHREN24wa0RncEE4Y2RGMXdtbXc2dUZtX1JNUXMwblBQYUZxUE03dlU1clN2dkp0aE55QXVxN0U5eEFPbnVfUmVPSDZabC1uNVpMa2dWd1BySFJrVi1hN01sTncxeG9IT1Nwc2Q0ODNsVkxXMS1RaFgxUS1rT18zRXNz?oc=5,en-US:aluminum prices,,,False,irrelevant,9,18
2022-07-15,2022-07-14T07:00:00Z,Recycling Today,Rio Tinto investment expands aluminum billet production,https://news.google.com/rss/articles/CBMilwFBVV95cUxNX2tiaDlJanhiMXhVenROREZHZXhmYzVpYm9LaVdFUFJLLW5QVmJDQUpCVEM3Tmk0U0ViYWZ4ZXAtLUNsQTZqSGppOFF5dEhESVRJZ3llMXA2UUlwODgyR1ZHNDlYMUkxdmxXOUVNYWgtZWI0SzlsbnlJd19VaVRFU20yVDZjM0VQT0FhZENPdjdNOUFkQzJR?oc=5,en-US:aluminum scrap,aluminum,,False,duplicate,10,0
2022-07-15,2022-07-09T07:00:00Z,Richland Source,Beyond the bins: How to recycle just about anything in Richland County,https://news.google.com/rss/articles/CBMisgFBVV95cUxQQ3l0T09nNDVmRnhPTTBBZmotZnRuc0c5aVBiRXR3VWZsc2dFQVZ6NV9aYlBiV015aDVDRGxWWWZTTU43UUNqMVE0YkNERVRtc0x4bGFMXzg0Tm53ZEFkRUR1VlFnNkdCV0l5LVhCcmpMZHRWOFpDNkRpbEZ5cjNJU0JCb215cmtuaUtjWlpsaTkyWXpmTjcteEhuZ0ZwcHAxZTRPYWFzZll0YlQ4aGcwUFNB?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,1
2022-07-15,2022-07-12T07:00:00Z,alcircle.com,Irish canned water brand ‘Well’ signs aluminium can recycling deal with Every Can Counts,https://news.google.com/rss/articles/CBMivwFBVV95cUxPWjFkR05fUENUeElDd2J2VEN4bnlrZVdzbEx2WnVzN1BNcEhvSm1Ld1c1YUZHbjRVbWZkcjNXMlZyMWxVc2RXUnVKblJfTGFmOGFVYWtvalNqdGdxdURMV1k3eWpFcml1Sm1FdWEwa3Via0lnbHNfMEtKYjAtaWFuUzlnazVXVEpZLTBpRDJ0MFlyRnl1UWx2U1VuRHcwNldoR1lMSWFiNFdKLUs4bWhkd2NXZENiWVBlaEpWMHNrcw?oc=5,en-US:aluminum scrap,aluminium,,False,duplicate,10,2
2022-07-15,2022-07-13T07:00:00Z,alcircle.com,Cannondale’s Topstone Alloy gravel bike will feature an advanced aluminium structure,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPYkM1Vk43SDdYQ0RSbjZXWVBOUGRSOE05dVZRa04zMUhmSFZ6VUJuZ3MxcFJIOE1wWE16LTc4blJCY29SLU0wTlRwQV9vNC1nNzJ2b2V2ckpGelk5cVlJNGl1Q0VCTy1FcE1SLUlOdWpCSUdIMWdWREhpUDhIOFhMTWFKWV83b2dVbDc1V1JDTzJsemJhYmxULVFqYWdwYTg4bFRrQnVuc1NUbzFCaFg2VGNibzluQjZkcGhR?oc=5,en-US:aluminum scrap,aluminium,,False,duplicate,10,3
2022-07-15,2022-07-14T07:00:00Z,Recycling Today,Triple M acquires Ontario yards,https://news.google.com/rss/articles/CBMikgFBVV95cUxNSThQcTRQMU1YRmdRS2xSSmUzRy1SdFlmNGlYb005ckJaLVZrTk4yRmV2UkFFOWtWd2t5U2RRZDMtMjRwRElIbjQySDcwZHdRZnR1ZTJOLVNxcHRRZzcyRElFbVlrQUhZSndDb1RsQ2xNcEVTSlB5T2lyY1R3eV9RaUlwOVV2dzBDUEpQb0prYnR5UQ?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,4
2022-07-15,2022-07-10T07:00:00Z,Sydenham Current,Jewels Recycling Inc. has moved to a new location in Sarnia,https://news.google.com/rss/articles/CBMingFBVV95cUxORlNQRXRGSDFIYlliTGJnQzFFWDZmSnctaS1DQUd6QWdDR3dRQlNhRTBObmI1S1NEMV84UUdrcUxoLURDXzVOLWVhREwtdVoyeEwxVGxRczQzblE5dmROR25aTmRXQ3Nubml3WWo0NlFYemJaTi1WMWk1aWxZWE5nWHdLNFVzd3lTRUpYaVh4b0hMbmU3bVBLV1pYSFV4UQ?oc=5,en-US:aluminum scrap,,,False,irrelevant,10,5
2022-07-15,2022-07-13T07:00:00Z,alcircle.com,Bangladesh's aluminium utensil industry in the Talora port region might face extinction due to gas crisis and higher fuel costs,https://news.google.com/rss/articles/CBMi9gFBVV95cUxOQTVhRTBmZkhackRqLUxkOERZbUdUVWxPbXRSQVZ1U0xMand0SmNJeXlnMFE2cE1PU0hLcXZIMUpPcTV1bEY0X1lhbFBlRTFxODhNbUxWTVY4WlE0Z2gxeFFwVEcweHpFck1zcXNzWmxqcE80RS03RU1vUnZYQkc1XzJoMmpaSnZfY1BMcEczQmhEaVpHMThRMHVHSmt5ck5adXhPMVVuLXFnVlZaTVZ4ZUdNTTN3ejRpZFR1VmtnV3I5azNYcnpZZTRtLTN4UkhGeHJtQndaclJPa3FPTEk2RV91WlA2THN4WkdoSEJBNnE5ZEhSOVE?oc=5,en-US:aluminum scrap,aluminium,,False,duplicate,10,6
2022-07-15,2022-07-14T07:00:00Z,Reuters,COMMENTARY: Collapsing metal inventories clash with plunging prices,https://news.google.com/rss/articles/CBMisAFBVV95cUxOOUV3QzFMcGlmbXNodWZaSy1VSXc0YU4yTTJEYXJBOHh3cXZWRFVYeE12djdvdV9YS3MyczE5X1RxSVBsZUZEX056WkV3SUFIakEwRnpvdFBNZGRDeWt5QkdQZDJLMEtjRzNiU1F4NER6eG5ZaU1HNnJDZlBDT1ZJazJIQzBxWUVzRTNHZVY3YkdieFhMUlBxeUZmbnA0azJDQUxPSmJXSTBhRkd3a3NMcQ?oc=5,en-US:LME metals,metal,,False,duplicate,11,0
2022-07-15,2022-07-13T07:00:00Z,Bloomberg.com,London’s Place at Heart of Metals Trade Is Still at Risk,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPc3h0c21ZZHVUX1VyckY4ejk2UmQzdUVybnNJVU04ZUxWc09CeUFsVW52MGFzQWRPVTRGYVBNMFVoVFdLQkxYLWJfbzdnaXk3M0dtdF84OERmVnpYWHNsbEJ5QmhxR1VMWVY1UU5UazQ1UXBwOTRmRHMwUnBqVzQwNEd3ZDFpMlVuTnc3S2JvOENkTlk2ZDluSnMxd1FTNDlvQmlCRHdTTFVzM3VjQ2xGaWJxa0hyN2pGd1hsMko1V3U?oc=5,en-US:LME metals,metal,,False,duplicate,11,1
2022-07-15,2022-07-13T07:00:00Z,TD Securities,Precious Metals: Navigating Volatility,https://news.google.com/rss/articles/CBMie0FVX3lxTE5LQTFYeW9Lb2dLQTZWMTNEV0plNFVDUXEyR3BKZW03V2k4UmFPVmwtUDBnYkJIV2ZZYU82MTJETlY3WmNlejNudExKNm1DSERNN2tRVmh1Uzd3azhRZlJZSXJQbVhsQ0VudFZDYlNHUFJHZDhWSG1EdmRfVQ?oc=5,en-US:LME metals,metal,precious_metals_not_base,False,excluded,11,2
2022-07-15,2022-07-16T07:00:00Z,EUWID Recycling and Waste Management,Unchecked downward trend: Copper scrap prices take another significant tumble,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOYlJxb3VlQUxwV3JXX1E2U3F3amlISHFWaExlSUlsd1dFbUh3MDZqVGozWWJUSWVZVjlwSUhWWGUtRjZmRzVZWm9TanFzOXpOSG9NMkRVZWlqRWQ0SnE5ZWxZWG5nS3lGTjhzdnBtNEY0ZXljMHlXZ0xIYjlUN01NUV9mdGdLbi1kWEZoMGV6RWpCU3lmeVh0SDZhcXE1N3QySDZRbW9nMUJQbE9IQ3A5NzlzeW5TSXlnRS03V1M5LWJXMEpkeE40Vw?oc=5,en-US:LME metals,scrap,,False,out_of_window,11,3
2022-07-15,2022-07-14T07:00:00Z,Reuters,"Hedge fund Elliott, Jane Street invoke Human Rights in LME nickel lawsuit",https://news.google.com/rss/articles/CBMivAFBVV95cUxNQzJIMDZvTWRIaFRqdFYxQmpkamJCQ2lLSEtsQS1MTlZFa0NiSDNMRDFfTFh0V3ZyQVlwTk5RbzM3UWI0MzY5R1pZU0RLMlAtbE5wWG15MDh6ZUQwcEZFUWZyOHlfeEE3bWV3ckMxS0NJOFg3WU5YUENob3ZaWTRTcFFwQXYyRlJxdGd3Z25rRXJrZXFhV1FkMEc3ellielhVbXFQdG91SmNpTUNfRFVCT2hTdzdIVFFpNGpZUA?oc=5,en-US:LME metals,LME,,False,duplicate,11,4
2022-07-15,2022-07-09T07:00:00Z,Capital.com,Lithium Price Forecast | Is Lithium a Good Investment?,https://news.google.com/rss/articles/CBMiakFVX3lxTFBZVjJIeXRJX0paUWVhNjBDcGN4a21iVHc4VUd3U1hPbGRFa2VmMkZtcE5sRHp6Ny00MnVoenJycE5rZ3lQTVJJS0NSZC1YSkxlcUxrcFdjTE1YM3BkTlJUdkM5QkdQRW1va3c?oc=5,en-US:LME metals,,,False,irrelevant,11,5
2022-07-22,2022-07-18T07:00:00Z,Aluminium International Today,"New commodity-backed digital token, Luminium Coin, introduces an…",https://news.google.com/rss/articles/CBMiswFBVV95cUxNSHVMYUVTbWd3bGZucHhQajNaUWdvMW9xZHdEMW4xVVk3eXZuLVB2Nzd4OGxTZXBVR21DaWgyWEk1Wl95djRtd3pJTEpQN2xJSFdPZ2F5alpnbkM0d2VuRVZZTUtWX1lTYkFIOXBicDhiRmp2M2VPc09sUTYwdGhtakM5VXR4WWVON2lPVEdZYnFLOUZYWTkzeHJWSVBWa0VmYzNzNEc2OVczS25fUzUxYVZFUQ?oc=5,en-IN:aluminium LME,,,False,irrelevant,0,0
2022-07-22,2022-07-20T07:00:00Z,Fastmarkets,Why history provides a cautionary tale for aluminium | Hotter on metals,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSklJeHQ5SjJDWUpmTDBhWFBPbDNkV1dwZmozNGVYNGtrOWR0a0x3SS12dlFaS0pDSXI3SFhmRVhKOTZPZXFvWVFnN0I3VlRSdlI2REpWeEdhT25kTi1CdklOYnZZZ2FxdFl6MjhndF9SNUNrX3ZnV0lfTnhQRmJmcW5HSzY3U21ySnBqNDExdDBncWVZbmpGMVJSUGg1QXZvRXRBbk5rd09hSTg?oc=5,en-IN:aluminium price,aluminium|metal,,False,kept,1,0
2022-07-22,2022-07-18T07:00:00Z,Vedanta Aluminium Metal Limited,Growing Usage of Aluminium in the Auto Industry bolsters Sustainability & Safety.,https://news.google.com/rss/articles/CBMizwFBVV95cUxNU1ptZjVTdmxZclpCbnJJNEJPR3N1UDN3OFI3N3ZoNVJmeXR3c2FLUVRKRWVKckdOVGV3ZHMzelZTWmg0VXlNNzNHSnZOVXRRMW1ZY1dDT3l3T2RNMWlMbXNYYmVCeDVLeWI0MmNrSFhoQmJHNEVYeXZBUVVNeFoxZWRqR09mTlF0LUdqdF9wNU11YnBHdEFhS2pOTTZmMXZ3OVdvUXJLMk9NWmlybDB5UGVodEpmM2dWNWtfcGVmMTQ3NXZSN3FwRmViV2FVTmc?oc=5,en-IN:aluminium price,aluminium,,False,kept,1,1
2022-07-22,2022-07-20T07:00:00Z,The World Economic Forum,Why China must use decarbonization technology for aluminium,https://news.google.com/rss/articles/CBMikgFBVV95cUxNVHh6bzNocFFlVTRmdFpGZVZkZHdJcjlHZzhBanNYeEZUdmJ0Y09FM2haX1hZVHFwd1BpU3YwZmdLTHQ2djM2bFpSa0J5RllwTG9NTHU4LVBTM3Y1aUVQNHZLaGNpcjNQQWtyajRNaEhMQ2pGUlhyZVhHN21pNGRvNG5pdUE0cnE3ZVNfaWtGRUJ6dw?oc=5,en-IN:aluminium price,aluminium,,False,kept,1,2
2022-07-22,2022-07-18T07:00:00Z,auto.economictimes.indiatimes.com,Auto & Chemical sectors most exposed to high commodity prices: Moody's,https://news.google.com/rss/articles/CBMiywFBVV95cUxPY2VMS2RVdTlLVldTeHJybXEzbkFROHV0c2hyNjB2dnNocllWVTk5V3RnQjdtVE9sOFI1SmF1ekFIbFpVaVpQV3RZTGdkenBERFhNTHNtZEw4ZkNUTzBiM2pkdjBYVFlHXzVQcnRWcWxyTDRXbEl4OXdlZW9kdVc2MGt1aFVJbktZTWw5TFN6SDgwelFsYzM5TTdrLTE3dkVIT283RkV2Uk5LN0VsZzJuU2xiSC1PWWxwMkJWeENISG1MWlpKekZ1UEREd9IB0AFBVV95cUxQSEpPNXg4eVBLeTlIMVVqbEJpV0FxM1A1Szd4ZFhqOGxJTU9FV2k0V0hPVFVnUXdsODJMMG1wbmEzLXZXUUpFaDZiczJFX19TUDdwVlZBN0pGc1ExaEItakdRVkhyOW9BWnBQZzVYVTVEMWI4dWdwanM5U1hmOTljZ0ZjWlppb3VGcUEzZU1wYmhHSjhiU2xaSWkwa0NlMklXc0E5VmpaeUhlSFFPZGhoTXpPUFY4Um5YT1dEay1QUXJldGlDVC1BNGpXTDlfZl9Z?oc=5,en-IN:aluminium price,,,False,irrelevant,1,3
2022-07-22,2022-07-21T07:00:00Z,Livemint,Polycab India stock needs stable prices and demand revival,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNal9vRGpTbi1hZE9EMGlTLUNBa3BUcF9UWDd4d2JKX3pVRVBEenQ0bzJ5b3lPVkFJcEd3aXNub0l0bnpnU09sRlVJMVJvTDNDQlV0cnMzNFhRYmJKV21NZFZ4Y21JcDRZVWVCcC1QTUFGT19JR0ZLZlRCNGlNVm92RUJ3MllhVWlkMmtuWEpQN0I0cmxxcFEzWUg0dWlobUt2ZXBYNnA5TE9UTGxXN1ZPRXN1OEVkR3VudEUtT3djSlgzT0nSAcgBQVVfeXFMUExLQVdPQ0NGMlFTQUh3bE43akFoX2t0c0d1Ui1XcEU5TFVHZ296Qnltc0p6Y1RjZTZ6U2pBYXBqOEg5RjBaUW9UMllsVEotNGU0YzhEdjFMZGRHY2VLSjhTeVppSUdRb2x5cG1KYkRpaTFsZFNnejRBalpEZWxGNzg2ZmVnVVVsSWJEbjZ4MWtxU3hGU0tDeTNzOEpJRHZHNWZqMmVMZk1fZDc4ODlPWkhGUDExR252a2xqMHhYblc3dTNTYi1vT1g?oc=5,en-IN:aluminium price,,,False,irrelevant,1,4
2022-07-22,2022-07-19T07:00:00Z,Autocar India,"Ather 450X, 450 Plus Gen 3 with longer range launched from Rs 1.17 lakh",https://news.google.com/rss/articles/CBMingFBVV95cUxPMmFLY1R6SVFmSUc2SG1hQktXOVdjb0I1aFdjaFNaVDBPbTNtc19JS3cxT1BxSkE0UVVIRURBTmN2NElCZ2QtZW1rMExPdzlDN294NnN1dHN1RTh2Z1l0a2xpcVZaT1BoREw1c1RlNENLOVIwVHNaXzREODRTOGtnOUtGQ05xdWE5UjNMbDB4T1R1eWlxb2tpVjNPQXhxZ9IBowFBVV95cUxQT1gzQ09jeG55V3hKOVhqaEJHT0hsWkp3alJ4MzBlbTNxeGRvbGtuQnU5UDhaLVhaekdkMXQ0UEctMTZscGVsVmFYTWZoQXhpMFJnVWR4MXVBRG1kZDNaRFZqTk10TEtwU1VTTEE0MW5UcFctTkp3YU85RzFqUHlkbTh4WjN2SjVZbjF4M1R3NmRtRFVONkhuN0lfRjY1WFg1S0JF?oc=5,en-IN:aluminium price,,,False,irrelevant,1,5
2022-07-22,2022-07-22T07:00:00Z,MotorBeam,"Hero Xpulse 200 4V Rally Edition Launched, Priced From Rs. 1.52 Lakhs",https://news.google.com/rss/articles/CBMilAFBVV95cUxPU0Fib2ZFZXpFU1lBYXdlSWlyRkd6LWpTUzduV0FnR09RQjNjUnhHRXd3OC1iOWxRME5zWXJLaU1ZWTlVaFFaNGVPNXZZWWJoeE9ER2F0M1pkLXQwOWRYMVVWWTFhYjdXR0dEaERMM3o2QXJXNXNPWDI2QlZJMG10UndGU05pOUlKZW5Ba28wYk00YjZ20gGaAUFVX3lxTE5tc1BJc3JSbEtHUDdrWkhQUUkxSDJSZ3VzbjJCYTZzZGdQV3lMRFpBSXFMM1dlS2QzMmEtWTZBa1N5U0RpN3ZhaUxhNngyeVdnZjB4ZkNoc2x0YVhyM3FaUUFTNXMzSFFEUW91MGx3eE81azM0dy1VbWdJdEQzdXIwdW1jNkZWc0p3d3FIaThOM1JYcFNmbkMtU0E?oc=5,en-IN:aluminium price,,,False,irrelevant,1,6
2022-07-22,2022-07-22T07:00:00Z,mining.com,Europe’s energy crisis risks slashing aluminum production further,https://news.google.com/rss/articles/CBMilwFBVV95cUxPWFdnV21TYWRDQS1yTFlxRlhFMVBMalM1M09xeFpEMm0wSjd4dDhVNVhyTUVFTE1ibFRGOHpuWXRpdGZ1Rk5rQWl5YVF1MFhrbXhGNjZ5TTM3VFF2NGRjeXI2ZlpicDQ3NDRYU3phZlgyZllyRHVUVk5CMV9jSjdnODlGd0hkdC1tUHNxZElTdlNDbmtsRUhR?oc=5,en-IN:aluminium price,aluminum,,False,kept,1,7
2022-07-22,2022-07-16T07:00:00Z,rollingstockworld.com,"Aluminum in freight car building: the USA, China and Russia experience",https://news.google.com/rss/articles/CBMisgFBVV95cUxPb2RFNjdxcUN0eFVlYVZrMUpGRDJmOWJhZF9ScWVORWdWLTNvMHh2VENKc0c3ZG5Ic24xSXpna0tiWTBLTjFzY1gxMUdmdlZreHZnMEZfNjJ4anhIZHhnS3lDalJZYkt5R3FEWE5mNnI3Q1lhejFNTUdSc0U5S3laN0RaQVNQUFFFbXFkM3NvZlVuZENVbHFkV2hVOFQ5NWd0TF8yVUZnN0ZkYkVNVDZ0ckFn?oc=5,en-IN:aluminium price,aluminum,,False,kept,1,8
2022-07-22,2022-07-22T07:00:00Z,FoneArena.com,Fastrack Reflex Play with 1.3″ AMOLED display launched,https://news.google.com/rss/articles/CBMihAFBVV95cUxNLWtrS2o4Umx0NUk1NFIySGJmdmNxRWVBOWY0UFR5WUM2QTF6WXUyNkZ6U3JLQTN2RUNoaVZOMTRQN2czcWJYQzYzYVFEM1pJd05Ec01EUTBOZDFEbE5UX2hHMHZtWmxELW4wSFU1YkRmT3FQWmlmUG5PNV9yTWZzbTFmdGjSAYoBQVVfeXFMTWF5cl9ucHJLMGVtNzhWeS1OS205TVkzYzJXQ2lOWUdVMFBreVRfRFluSVY3RkJMSHFsZERBTWZ4LVVqTWRwQkp3a2tjb2VtSDJFc05kN0YzVk1pN0JhMlhlbVlOSWtiNzdCSk0yRFVFMXN4NXg0V2JkOFhTc0lLVFU5NGI0TVZyVFR3?oc=5,en-IN:aluminium price,,,False,irrelevant,1,9
2022-07-22,2022-07-19T07:00:00Z,IBISWorld,House Construction Downturn: More Than Just a Problem for Builders,https://news.google.com/rss/articles/CBMidkFVX3lxTFA1S1VMU085SF9xcW45cDhteFNtN21YZVFHVXpCVW9ObXZKS3Y3VFhHNjBSa2FIa2gtTlRuTFY0cUNRNS1KS3hwYU1YcE84Ny0wRDl6eE84SUFyck9ac2lHNWVzaUlPSzlFQ2t4SkZmd2RMS21vRWc?oc=5,en-IN:aluminium price,,,False,irrelevant,1,10
2022-07-22,2022-07-21T07:00:00Z,Salish Current,Intalco restart: can ‘green’ aluminum get ‘clean’ power?,https://news.google.com/rss/articles/CBMikwFBVV95cUxQQ1pJQ0xPMXpYQXgzcm1SMFJ0ZWdEdWJNc3FOOHh0S05uWWNGT1VUSUFxWGRCR0doRGFnX0NEOTlYLW1PVUhId0JrNzZGaG5zaTdsOGZfVkIwa0xqQTN5NWhDN1N0amhyWTRFaGlBcmlzci1yUHp1LTBGQXhlaFNWWnVuQVBIRXNXMzFSZnQxTmxZVEk?oc=5,en-IN:aluminium price,aluminum,,False,kept,1,11
2022-07-22,2022-07-21T07:00:00Z,The Times of India,Railways floats tender to procure 100 Vande Bharat trains with maximum design speed of 200 kmph,https://news.google.com/rss/articles/CBMijAJBVV95cUxPakRHM3lPUzVOSHBPY1dpRnBfcVJfamFBa3VkY01lcEpZN285bFhtbFRXZDVtdzJXV3VhZWlZb2NCX0dmUUFGa002MWwxSUxxc1ZrdHVqc2JPOHVJS3JWN2pLSWZtVzQ1T2gxeDcwcG5tWU1fRjZLS1hHTy1QekpScnZ2NXBoNUlWaHV5YUo4VGJzQ3l6LW5POTU5ZWJyM044VW9MWVJJYVFEMEtKcTdwM1ltMGxvMUgxVEgwOHEwbFowNkZBUWozb01jNkdlYXhTb1FnRTZ1VU5jdXFxRkw4MEg2bHhIWWlMX1RzNXRQMGpXRElUNUFoejRPYUwtTzRURTFpOFZVbnFjQm5f0gGSAkFVX3lxTE9qQ292ZDNOcWU3QUxWUi1EWm5nZnFYNGlNN0ozc25iVmwwcFZDMDlHSWVLTlJSalBPQmh0ZkN4X0FwdGxRdVhIajUycGFxT0R6Tk4wX25lbHRxRlRoVUZGU3hMYVoxNFRhbVFSMmJYeTdvcFI1MS02SU54VUJpWFNKbEVsX0xPNXRfQ3JOemhhWGxsY21HaEtHTUo2bVBPRFAyZi1jMTdkTmlBeXdFbmdUcTYxVHJCSmM3UHlSTDB6ek9OeWlndXZvVEdsZGJKRm1BZHVXNmFka2ZHUXQ0emxDMFU2ZS11dklKeDRZMThBNGs3eWRaT3FFZXZqWS0tWG1MMDNyekszV01pdFh6WDd3cWc?oc=5,en-IN:aluminium price,,,False,irrelevant,1,12
2022-07-22,2022-07-21T07:00:00Z,moonstone.co.za,High inflation ‘is raising the risk’ of under-pricing and underinsurance,https://news.google.com/rss/articles/CBMioAFBVV95cUxONEFleUR1Y1lwOXpzcG95VkxSbzYzMklZek1nLTEwUVN2SU5QeDlHZHJWbzdCQzJfYURhTHRJWUVaeTdOOFcxOVJaWnNidWdQenBSM0VPVUwweHJ6ZHlUTkYtN0RjaW9kMGZjZFRybWpBTmlwUXVuX0pPQUE5enl2dU13c2lRUlYxel9HU3FlX2NzRFA0QWI1eEQzekh5UzQt?oc=5,en-IN:aluminium price,,,False,irrelevant,1,13
