scenario,trade_id,leg_id,leg_type,cf_type,pnl_class,currency,contract_date,fixing_date,due_date_contractual,settle_date,amount_ccy,fx_rate_used,fx_rule,amount_inr,amount_inr_est_at_trade_date,date_rule,weakest_input_flag,event_ids,formula,label,written_by
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-05,2022-07-05,2022-07-05,467513.0,1.0,n/a (INR flow),467513.0,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-05,2022-07-05,2022-07-05,4675129.95,1.0,n/a (INR flow),4675129.95,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-06,2022-07-06,2022-07-06,249826.47,1.0,n/a (INR flow),249826.47,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-06,2022-07-06,2022-07-06,2498264.66,1.0,n/a (INR flow),2498264.66,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-07,2022-07-07,2022-07-07,-641906.4,1.0,n/a (INR flow),-641906.4,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-07,2022-07-07,2022-07-07,-6419064.04,1.0,n/a (INR flow),-6419064.04,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-08,2022-07-08,2022-07-08,175043.97,1.0,n/a (INR flow),175043.97,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-08,2022-07-08,2022-07-08,1750439.66,1.0,n/a (INR flow),1750439.66,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-11,2022-07-11,2022-07-11,-248728.69,1.0,n/a (INR flow),-248728.69,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-11,2022-07-11,2022-07-11,-2487286.91,1.0,n/a (INR flow),-2487286.91,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-12,2022-07-12,2022-07-12,601232.91,1.0,n/a (INR flow),601232.91,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-12,2022-07-12,2022-07-12,6012329.14,1.0,n/a (INR flow),6012329.14,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-13,2022-07-13,2022-07-13,153241.08,1.0,n/a (INR flow),153241.08,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-13,2022-07-13,2022-07-13,1532410.84,1.0,n/a (INR flow),1532410.84,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-14,2022-07-14,2022-07-14,15629.45,1.0,n/a (INR flow),15629.45,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-14,2022-07-14,2022-07-14,156294.51,1.0,n/a (INR flow),156294.51,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-15,2022-07-15,2022-07-15,153916.4,1.0,n/a (INR flow),153916.4,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-15,2022-07-15,2022-07-15,1539163.99,1.0,n/a (INR flow),1539163.99,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-18,2022-07-18,2022-07-18,-643581.64,1.0,n/a (INR flow),-643581.64,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-18,2022-07-18,2022-07-18,-6435816.4,1.0,n/a (INR flow),-6435816.4,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,DUTY:L1,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-05-25,2022-07-19,2022-07-19,2022-07-19,-4524209.04,1.0,n/a (INR flow),-4524209.04,,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
REALISED,T07,IGST:L1,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-05-25,2022-07-19,2022-07-19,2022-07-19,-30427362.28,1.0,n/a (INR flow),-30427362.28,,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-19,2022-07-19,2022-07-19,-350673.58,1.0,n/a (INR flow),-350673.58,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-19,2022-07-19,2022-07-19,-3506735.84,1.0,n/a (INR flow),-3506735.84,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-06-21,2022-07-20,2022-07-20,2022-07-20,25814587.0,1.0,n/a (INR flow),25814587.0,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-2,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-07-20,,2022-07-20,2022-07-20,-123500.0,1.0,n/a (INR flow),-123500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T07,MCX:T07-MCX-2,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-07-20,2022-07-20,2022-07-20,2022-07-20,-78964.63,1.0,n/a (INR flow),-78964.63,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T07,MCX:T07-MCX-2,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-06-21,2022-07-20,2022-07-20,2022-07-20,-4946070.72,1.0,n/a (INR flow),-4946070.72,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-20,2022-07-20,2022-07-20,2022-07-20,-26435382.12,1.0,n/a (INR flow),-26435382.12,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-07-20,,2022-07-20,2022-07-20,-123500.0,1.0,n/a (INR flow),-123500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-07-20,2022-07-20,2022-07-20,2022-07-20,-79269.1,1.0,n/a (INR flow),-79269.1,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-20,2022-07-20,2022-07-20,2022-07-20,-0.0,1.0,n/a (INR flow),-0.0,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(entry) - entry settle) = 0 by construction,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-20,2022-07-21,2022-07-21,2022-07-21,379340.07,1.0,n/a (INR flow),379340.07,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-20,2022-07-21,2022-07-21,2022-07-21,3793400.68,1.0,n/a (INR flow),3793400.68,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-20,2022-07-22,2022-07-22,2022-07-22,-362903.56,1.0,n/a (INR flow),-362903.56,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-20,2022-07-22,2022-07-22,2022-07-22,-3629035.65,1.0,n/a (INR flow),-3629035.65,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-20,2022-07-25,2022-07-25,2022-07-25,344174.23,1.0,n/a (INR flow),344174.23,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-20,2022-07-25,2022-07-25,2022-07-25,3441742.32,1.0,n/a (INR flow),3441742.32,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,DUTY:L2,CUSTOMS_DUTY,CUSTOMS_DUTY,PNL,INR,2022-05-25,2022-07-26,2022-07-26,2022-07-26,-4583663.61,1.0,n/a (INR flow),-4583663.61,,roll following on the LME panel calendar,DIRECT,,-assessable_inr x bcd_scrap_hs7602 x (1 + sws_rate_on_bcd),,P3
REALISED,T07,IGST:L2,IGST_IMPORT,IGST_IMPORT,BS,INR,2022-05-25,2022-07-26,2022-07-26,2022-07-26,-30827221.23,1.0,n/a (INR flow),-30827221.23,,roll following on the LME panel calendar,DIRECT,,-(assessable + duty) x igst_rate_hs7602,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-20,2022-07-26,2022-07-26,2022-07-26,26074771.39,1.0,n/a (INR flow),26074771.39,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T07,MCX:T07-MCX-3,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-07-26,,2022-07-26,2022-07-26,-123500.0,1.0,n/a (INR flow),-123500.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-07-26,2022-07-26,2022-07-26,2022-07-26,-78457.12,1.0,n/a (INR flow),-78457.12,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T07,MCX:T07-MCX-3,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-20,2022-07-26,2022-07-26,2022-07-26,-652520.26,1.0,n/a (INR flow),-652520.26,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T07,DEMURRAGE:L1,DEMURRAGE,DEMURRAGE,PNL,USD,2022-05-25,,2022-08-03,2022-08-03,-3150.0,79.1539,spot at settlement,-249334.78,,roll following on the LME panel calendar,SIM,T07-LOG-1,"-cleared boxes x max(0, dwell - detention_free_days) x demurrage_usd_per_box_day",,P3
REALISED,T07,PORT:L1,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-05-25,,2022-08-03,2022-08-03,-2504250.0,1.0,n/a (INR flow),-2504250.0,,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
REALISED,T07,SALE:S1,SALE_ADVANCE,SALE_ADVANCE,PNL,INR,2022-07-26,2022-08-12,2022-09-15,2022-08-12,220279500.0,1.0,n/a (INR flow),220279500.0,,roll following on the LME panel calendar,SIM,,+advance_frac x q_plan x P_sale,,P3
REALISED,T07,DEMURRAGE:L2,DEMURRAGE,DEMURRAGE,PNL,USD,2022-05-25,,2022-08-16,2022-08-16,-12600.0,79.3352,spot at settlement,-999623.52,,roll following on the LME panel calendar,SIM,T07-LOG-2,"-cleared boxes x max(0, dwell - detention_free_days) x demurrage_usd_per_box_day",,P3
REALISED,T07,PORT:L2,PORT_CHARGES,PORT_CHARGES,PNL,INR,2022-05-25,,2022-08-16,2022-08-16,-2504250.0,1.0,n/a (INR flow),-2504250.0,,roll following on the LME panel calendar,ASSUMPTION,,-port_cf_charges_inr_t x base_payload x cleared boxes,,P3
REALISED,T07,CLAIM:L1,QUALITY_CLAIM,QUALITY_CLAIM,PNL,USD,2022-05-25,2022-07-19,2022-08-18,2022-08-18,59668.37,79.6247,spot at settlement,4751076.19,,roll following on the LME panel calendar,SIM,QUALITY:L1,+recovery x price x (q_rej + q_clr x ratio x m_ex + q_acc x disc),,P3
REALISED,T07,IGST:L1,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-05-25,2022-07-19,2022-09-02,2022-09-02,30427362.28,1.0,n/a (INR flow),30427362.28,,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
REALISED,T07,IGST:L2,IGST_CREDIT,IGST_CREDIT,BS,INR,2022-05-25,2022-07-26,2022-09-09,2022-09-09,30827221.23,1.0,n/a (INR flow),30827221.23,,roll following on the LME panel calendar,DIRECT,,+(assessable + duty) x igst_rate at igst_credit_lag_days,,P3
REALISED,T07,SALE:S1,SALE_BALANCE,SALE_BALANCE,PNL,INR,2022-07-26,2022-07-26,2022-09-15,2022-10-11,89642899.87,1.0,n/a (INR flow),89642899.87,,roll following on the LME panel calendar,SIM,T07-PAY-1,+q_acc x P_sale x (1 - disc passthrough) - advance,,P3
REALISED,T08,LC_FEES,LC_OPENING_FEE,LC_OPENING_FEE,PNL,USD,2022-06-08,2022-06-14,2022-06-14,2022-06-14,-5988.64,78.032,spot at settlement,-467305.84,,roll following on the LME panel calendar,DIRECT,,-lc_opening_fee_frac_per_month x ceil(validity/30) x lc_value_usd,,P3
REALISED,T08,INSURANCE:L1,INSURANCE,INSURANCE,PNL,USD,2022-06-08,2022-06-22,2022-06-22,2022-06-22,-1774.27,78.3267,spot at settlement,-138972.38,,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
REALISED,T08,BILL_COMMISSION:L1,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-06-08,2022-06-29,2022-06-29,2022-06-29,-1838.78,78.955,spot at settlement,-145181.23,,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
REALISED,T08,FX:T08-FX-1,FX_FORWARD,FX_FORWARD,PNL,INR,2022-06-22,2022-06-29,2022-06-29,2022-06-29,728036.72,1.0,n/a (INR flow),728036.72,,roll following on the LME panel calendar,PROXY,,"sign x notional x (X(tau, value_date) - K)",,P3
REALISED,T08,INSURANCE:L2,INSURANCE,INSURANCE,PNL,USD,2022-06-08,2022-06-29,2022-06-29,2022-06-29,-1771.74,78.955,spot at settlement,-139887.47,,roll following on the LME panel calendar,ASSUMPTION,,-insurance_rate x insured_value_uplift x cfr_value_usd,,P3
REALISED,T08,PURCHASE:L1,PURCHASE_PROVISIONAL,PURCHASE_PROVISIONAL,PNL,USD,2022-06-08,2022-06-22,2022-06-29,2022-06-29,-1532320.4,78.955,spot at settlement,-120984357.02,,roll following on the LME panel calendar,DIRECT,,-provisional_frac x q_bl x (factor x cash(bl) + premium),,P3
REALISED,T08,BILL_COMMISSION:L2,IMPORT_BILL_COMMISSION,IMPORT_BILL_COMMISSION,PNL,USD,2022-06-08,2022-07-06,2022-07-06,2022-07-06,-1836.16,79.1315,spot at settlement,-145298.37,,roll following on the LME panel calendar,DIRECT,,-import_bill_commission_frac x bill_usd,,P3
REALISED,T08,FX:T08-FX-2,FX_FORWARD,FX_FORWARD,PNL,INR,2022-06-29,2022-07-06,2022-07-06,2022-07-06,38747.71,1.0,n/a (INR flow),38747.71,,roll following on the LME panel calendar,PROXY,,"sign x notional x (X(tau, value_date) - K)",,P3
REALISED,T08,PURCHASE:L2,PURCHASE_PROVISIONAL,PURCHASE_PROVISIONAL,PNL,USD,2022-06-08,2022-06-29,2022-07-06,2022-07-06,-1530136.27,79.1315,spot at settlement,-121081978.41,,roll following on the LME panel calendar,DIRECT,,-provisional_frac x q_bl x (factor x cash(bl) + premium),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-15,2022-07-15,2022-07-15,-23222822.77,1.0,n/a (INR flow),-23222822.77,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_SLIPPAGE,MCX_SLIPPAGE,PNL,INR,2022-07-15,,2022-07-15,2022-07-15,-115000.0,1.0,n/a (INR flow),-115000.0,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x mcx_slippage_ticks x tick,,P3
REALISED,T08,MCX:T08-MCX-1,MCX_TRANSACTION_COST,MCX_TRANSACTION_COST,PNL,INR,2022-07-15,2022-07-15,2022-07-15,2022-07-15,-69633.97,1.0,n/a (INR flow),-69633.97,,roll following on the LME panel calendar,ASSUMPTION,,-lots x lot_kg x fill x mcx_txn_cost_frac,,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-15,2022-07-15,2022-07-15,-0.0,1.0,n/a (INR flow),-0.0,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(entry) - entry settle) = 0 by construction,,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-18,2022-07-18,2022-07-18,-602208.39,1.0,n/a (INR flow),-602208.39,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-18,2022-07-18,2022-07-18,-6022083.85,1.0,n/a (INR flow),-6022083.85,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-19,2022-07-19,2022-07-19,-328120.64,1.0,n/a (INR flow),-328120.64,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-19,2022-07-19,2022-07-19,-3281206.4,1.0,n/a (INR flow),-3281206.4,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-20,2022-07-20,2022-07-20,-462791.08,1.0,n/a (INR flow),-462791.08,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-20,2022-07-20,2022-07-20,-4627910.76,1.0,n/a (INR flow),-4627910.76,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-21,2022-07-21,2022-07-21,353231.64,1.0,n/a (INR flow),353231.64,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-21,2022-07-21,2022-07-21,3532316.42,1.0,n/a (INR flow),3532316.42,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-22,2022-07-22,2022-07-22,-337926.4,1.0,n/a (INR flow),-337926.4,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-22,2022-07-22,2022-07-22,-3379263.96,1.0,n/a (INR flow),-3379263.96,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-25,2022-07-25,2022-07-25,320486.13,1.0,n/a (INR flow),320486.13,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-25,2022-07-25,2022-07-25,3204861.27,1.0,n/a (INR flow),3204861.27,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-26,2022-07-26,2022-07-26,-60761.0,1.0,n/a (INR flow),-60761.0,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-26,2022-07-26,2022-07-26,-607609.96,1.0,n/a (INR flow),-607609.96,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-27,2022-07-27,2022-07-27,436525.79,1.0,n/a (INR flow),436525.79,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-27,2022-07-27,2022-07-27,4365257.94,1.0,n/a (INR flow),4365257.94,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-28,2022-07-28,2022-07-28,-597991.63,1.0,n/a (INR flow),-597991.63,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-28,2022-07-28,2022-07-28,-5979916.28,1.0,n/a (INR flow),-5979916.28,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_INITIAL_MARGIN,MCX_INITIAL_MARGIN,BS,INR,2022-07-15,2022-07-29,2022-07-29,2022-07-29,176771.35,1.0,n/a (INR flow),176771.35,,roll following on the LME panel calendar,PROXY,,-d(lots x lot_kg x F(s) x mcx_al_margin_used_frac),,P3
REALISED,T08,MCX:T08-MCX-1,MCX_VARIATION_MARGIN,MCX_VARIATION_MARGIN,PNL,INR,2022-07-15,2022-07-29,2022-07-29,2022-07-29,1767713.47,1.0,n/a (INR flow),1767713.47,,roll following on the LME panel calendar,PROXY,,direction x lots x lot_kg x (F(s) - F(s-1)),,P3
