obs_id,buyer_id,quarter,latent_weakness,utilisation_frac,dpd_max_days,history_months,order_concentration_frac,true_pd_12m_frac,default_12m,split,label
OBS_01049,SYN_0149,4,1.05962362,0.40683136,44.0,48.91966522,0.46815338,0.10244792,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01050,SYN_0150,4,-0.19688974,0.58269204,47.0,71.1407585,0.38346702,0.10084938,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01051,SYN_0151,4,-0.3232933,0.0,0.0,35.121794,0.3264341,0.00813287,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01052,SYN_0152,4,1.3281322,0.44622679,12.0,24.03187381,0.47860772,0.05203063,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01053,SYN_0153,4,-1.62072761,0.15380464,0.0,21.27054149,0.04042151,0.00992584,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01054,SYN_0154,4,0.71186593,0.28438354,5.0,36.73460558,0.15292539,0.01421909,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01055,SYN_0155,4,1.33439241,0.81694338,7.0,16.85060711,0.29303303,0.0828821,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01056,SYN_0156,4,-0.6452052,0.1353362,0.0,19.89542446,0.45541863,0.01732256,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01057,SYN_0157,4,0.75444459,0.81142869,0.0,23.69473448,0.07511019,0.04181483,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01058,SYN_0158,4,0.51350242,1.006825,4.0,43.22721834,0.38735102,0.07868075,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01059,SYN_0159,4,0.95714074,0.78717369,7.0,22.73341395,0.04288007,0.05072608,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01060,SYN_0160,4,-0.05469931,0.10096074,9.0,27.76974117,0.03988199,0.01123696,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01061,SYN_0161,4,-0.26150471,0.2612344,0.0,45.15174414,0.41659906,0.01363696,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01062,SYN_0162,4,-0.37868786,0.39349291,10.0,66.87109009,0.23318926,0.01419086,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01063,SYN_0163,4,0.51530616,0.43866308,0.0,28.62340315,0.04899452,0.01643546,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01064,SYN_0164,4,0.12530409,0.60112045,0.0,56.49615858,0.08083862,0.01473006,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01065,SYN_0165,4,0.04250325,0.53583659,9.0,49.28787794,0.3356902,0.02949609,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01066,SYN_0166,4,0.15983464,0.28511416,4.0,57.001794,0.21157703,0.01022475,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01067,SYN_0167,4,-0.25322387,0.29826889,0.0,64.0956208,0.26177833,0.00843204,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01068,SYN_0168,4,-0.53084654,0.46295748,10.0,25.71513214,0.03299681,0.02658808,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01069,SYN_0169,4,0.40581699,0.38990641,0.0,50.09960313,0.20440906,0.01233765,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01070,SYN_0170,4,0.0582151,0.7094448,1.0,28.08717479,0.12399696,0.03448399,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01071,SYN_0171,4,0.60956424,0.7106888,0.0,26.29770136,0.08913179,0.03275518,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01072,SYN_0172,4,1.76235738,0.82077162,31.0,24.66948255,0.24777714,0.16372038,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01073,SYN_0173,4,0.91220596,0.33232321,7.0,64.36496333,0.09534891,0.00951763,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01074,SYN_0174,4,0.36262613,0.60883765,0.0,29.70850685,0.0834747,0.02450671,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01075,SYN_0175,4,1.08085995,0.26054937,3.0,28.00481754,0.24894993,0.01668224,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01076,SYN_0176,4,-0.57754463,0.53978212,3.0,71.85393595,0.21040223,0.01308962,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01077,SYN_0177,4,1.76562729,0.69652083,0.0,76.58448775,0.19027807,0.01461853,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01078,SYN_0178,4,0.04405163,0.28303048,0.0,30.9226474,0.13573109,0.01261023,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01079,SYN_0179,4,2.41020314,0.45273453,25.0,18.98666371,0.16101568,0.06233212,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01080,SYN_0180,4,2.23985436,0.77110491,5.0,36.54083471,0.43530535,0.05983309,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01081,SYN_0181,4,-0.02716069,0.38088453,27.0,67.88964967,0.03306437,0.02026579,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01082,SYN_0182,4,0.73966896,0.6827414,0.0,29.97091416,0.14570155,0.03115907,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01083,SYN_0183,4,0.61571636,0.5801416,4.0,26.83809295,0.03183372,0.02647708,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01084,SYN_0184,4,-0.32863409,0.48307975,3.0,25.67597718,0.25111939,0.02836876,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01085,SYN_0185,4,-0.0029733,0.66786992,4.0,27.13532486,0.19337741,0.03959576,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01086,SYN_0186,4,1.14107932,0.64133918,11.0,39.40456706,0.17521747,0.038511,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01087,SYN_0187,4,0.86852113,0.51967928,0.0,42.07610722,0.0865467,0.01616463,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01088,SYN_0188,4,-1.51240714,0.90651969,6.0,25.6240168,0.08647176,0.06319098,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01089,SYN_0189,4,1.41348077,0.64656761,0.0,37.72365891,0.35423437,0.03323251,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01090,SYN_0190,4,-0.33009739,0.38107749,4.0,20.05203341,0.26236925,0.02658532,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01091,SYN_0191,4,0.6774823,0.263564,13.0,23.07755627,0.11713186,0.02282068,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01092,SYN_0192,4,1.12410569,0.21249933,7.0,17.84084097,0.31164165,0.02308987,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01093,SYN_0193,4,-1.17310703,0.48152468,0.0,60.84116652,0.01726662,0.00956966,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01094,SYN_0194,4,-0.52989704,0.43971657,0.0,43.09502256,0.07574921,0.01311104,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01095,SYN_0195,4,0.61729698,0.64946728,17.0,64.24891752,0.31023739,0.03807405,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01096,SYN_0196,4,-0.92652109,0.38926339,8.0,36.43388441,0.05147394,0.01764717,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01097,SYN_0197,4,0.96519852,0.65457427,12.0,25.54008446,0.30532485,0.06251439,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01098,SYN_0198,4,0.74261098,0.40810695,25.0,60.89247058,0.21461865,0.02889301,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01099,SYN_0199,4,0.49857431,0.396051,1.0,26.06467612,0.44643527,0.0281069,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01100,SYN_0200,4,1.2152953,0.65598129,25.0,25.75540699,0.46095048,0.12302844,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01101,SYN_0201,4,-0.54943037,0.65161829,3.0,93.37070769,0.13195902,0.01012121,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01102,SYN_0202,4,-0.1294114,0.80870869,0.0,38.09006038,0.09077158,0.03281017,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01103,SYN_0203,4,0.64529563,0.77241519,26.0,43.49026785,0.21937452,0.08857869,1,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01104,SYN_0204,4,0.17118821,0.54574216,0.0,43.18972641,0.13621809,0.01795512,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01105,SYN_0205,4,0.80357114,0.47137439,3.0,38.7477915,0.19913587,0.0203217,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01106,SYN_0206,4,-0.24857277,0.23288329,0.0,26.07083104,0.17568932,0.01304281,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01107,SYN_0207,4,-0.71864916,0.30322256,0.0,150.90335937,0.37454449,0.0019996,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01108,SYN_0208,4,-1.00713862,0.77468954,0.0,70.5591094,0.0340833,0.01563372,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01109,SYN_0209,4,-0.52069993,0.33249452,0.0,31.68534864,0.06404295,0.01256052,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01110,SYN_0210,4,-1.00126281,0.4380404,3.0,46.48367343,0.14818893,0.01529264,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01111,SYN_0211,4,0.73893519,0.6027523,5.0,18.63330304,0.04733829,0.03424396,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01112,SYN_0212,4,-0.05351829,0.83488196,3.0,42.05108402,0.08086136,0.03587709,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01113,SYN_0213,4,1.60869721,0.78151622,21.0,32.65217183,0.43260816,0.11774279,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01114,SYN_0214,4,-0.11026413,0.68343377,0.0,53.76251717,0.06326563,0.01810892,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01115,SYN_0215,4,-0.83938537,0.69318134,0.0,72.00716708,0.14368608,0.01480037,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01116,SYN_0216,4,0.48233036,0.31032166,27.0,53.53914723,0.12239957,0.0254789,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01117,SYN_0217,4,1.30014198,0.24745006,25.0,89.88935475,0.41425974,0.01577364,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01118,SYN_0218,4,0.07130359,0.66992444,0.0,41.25788354,0.07740581,0.02251214,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01119,SYN_0219,4,-0.82730973,0.33076646,0.0,44.30040312,0.20926365,0.01212808,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01120,SYN_0220,4,0.15554872,0.18249051,30.0,34.07654074,0.11012075,0.03038497,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01121,SYN_0221,4,-0.08879076,0.86831592,0.0,22.09757867,0.03518068,0.0460468,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01122,SYN_0222,4,-0.34825402,0.09999215,10.0,51.30263516,0.08750167,0.00808275,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01123,SYN_0223,4,0.820994,0.49778258,24.0,16.00556335,0.19428289,0.07249273,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01124,SYN_0224,4,1.59262078,0.59221675,0.0,23.97997777,0.47615751,0.04454278,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01125,SYN_0225,4,-0.41552184,0.35490484,0.0,27.9495734,0.26055877,0.01851606,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01126,SYN_0226,4,-0.25384314,0.50860695,0.0,26.61551007,0.1014941,0.02135349,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01127,SYN_0227,4,0.65689945,0.5309149,2.0,31.54948472,0.15304992,0.02380477,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01128,SYN_0228,4,-0.75956664,0.39721674,0.0,68.59617154,0.16534532,0.00845155,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01129,SYN_0229,4,-0.41260617,0.12967538,0.0,179.59318436,0.03611344,0.00049693,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01130,SYN_0230,4,-1.27606105,0.11717297,0.0,95.44241766,0.02256488,0.00226348,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01131,SYN_0231,4,-1.59849173,0.38184506,0.0,71.31891948,0.25834573,0.00883754,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01132,SYN_0232,4,-0.25719181,0.19865758,21.0,49.29158737,0.04828958,0.01535049,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01133,SYN_0233,4,1.21014637,0.60937563,4.0,32.36137563,0.36590007,0.04010906,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01134,SYN_0234,4,-0.04676635,0.43936486,7.0,35.06192254,0.06705113,0.01982397,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01135,SYN_0235,4,1.50413164,0.64691327,0.0,24.98313493,0.49299745,0.05026823,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01136,SYN_0236,4,-0.89648386,0.23326157,0.0,43.35137556,0.09808845,0.0085322,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01137,SYN_0237,4,-0.73403984,1.07215708,2.0,27.98813066,0.06509967,0.07157616,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01138,SYN_0238,4,1.31159294,0.95784167,0.0,30.28807911,0.08761517,0.0516513,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01139,SYN_0239,4,-0.00953686,0.55664017,0.0,38.31647954,0.09116544,0.01889484,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01140,SYN_0240,4,0.35677424,0.64456814,4.0,71.49370794,0.14018258,0.01567588,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01141,SYN_0241,4,2.12506384,0.86490863,50.0,37.32621207,0.33727401,0.29479601,1,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01142,SYN_0242,4,0.54358892,0.78359597,30.0,19.42434595,0.33767178,0.17782823,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01143,SYN_0243,4,-0.23968291,0.4705163,25.0,28.14861793,0.34517974,0.07016105,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01144,SYN_0244,4,-1.08942809,0.41802905,10.0,44.7242221,0.07320958,0.01802375,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01145,SYN_0245,4,-1.50020258,0.5090393,2.0,20.69729493,0.01600764,0.02292526,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01146,SYN_0246,4,0.47861456,0.62603174,0.0,25.41114976,0.09781172,0.02804006,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01147,SYN_0247,4,0.40221131,0.73836975,7.0,73.82722038,0.0894529,0.01939464,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01148,SYN_0248,4,-1.12644434,0.00240955,0.0,112.93575733,0.02468184,0.00127058,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01149,SYN_0249,4,-0.05157448,0.63073681,0.0,19.61186335,0.13610073,0.03312348,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01150,SYN_0250,4,0.73047281,0.8368278,5.0,25.71347,0.17198327,0.05871624,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01151,SYN_0251,4,0.36693263,0.55923987,0.0,85.57977524,0.08478112,0.0079092,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01152,SYN_0252,4,-1.24110978,0.0433493,0.0,65.19729231,0.03755776,0.0034362,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01153,SYN_0253,4,-0.60768005,0.45029,0.0,31.20258374,0.10432757,0.01735404,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01154,SYN_0254,4,-0.98377474,0.34662071,0.0,51.66136564,0.0381979,0.00865765,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01155,SYN_0255,4,0.81188074,0.82435582,2.0,15.25876465,0.29733469,0.0721317,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01156,SYN_0256,4,0.16548838,0.26827825,21.0,42.75962024,0.03054696,0.01966376,0,train,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01157,SYN_0257,4,0.22709222,0.5011321,4.0,35.51382545,0.29788759,0.0273733,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01158,SYN_0258,4,-0.19624607,0.15886516,2.0,20.66887297,0.11276418,0.01215293,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
OBS_01159,SYN_0259,4,0.68524672,0.43341236,0.0,49.96894546,0.05821726,0.01112365,0,test,"ILLUSTRATIVE SYNTHETIC DATA — fictional buyer population, not real counterparties"
