week_end,published_utc,source,title,link,query
2022-08-19,2022-08-17T07:00:00Z,AL Circle,BALCO achieves a name as India’s iconic aluminium producer through a 58-year journey of dedication & commitment,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNM25zR0s4YkNsal9zbWQ2OE41OUg1dVI3N3ZOcXNuMWUyalN5M2tUUEZBVzFIeUhLVUpzZ2FHUnJHSjRGZGd0WDNkLVRVdHczZUhMeTBROHYyS285NzFNYm9BZ0lsQ3Z1MlFjTXFtUHpYOEI1SWR4bHFiWnpoNTJmSFBHcmdkQ2cwUU80RUpfT2tnVHpFLUlxelRaZXJzT2w1SkI1NFl4S3l3WVNqaC1lLTMyWWt5V3BzWUNrUV96VUg5R21RQmVFblFGM1Btb052WkVWM0tBRzEwS1BO?oc=5,en-IN:aluminium LME
2022-08-19,2022-08-17T07:00:00Z,Business Standard,Norsk Hydro shuts aluminum plant in Slovakia as Europe's power woes deepen,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNWmRCbUJKZTcyVGNHNk9DX3gtNmV2dXN0bTNwV012b212bkZCakpPczZTOVhpQWxVNHV4NHFBNXlRRTZNWUZyNzB2VlBaN3VEbjQ5SlpuYmJyMU1YUDgydXJ4SDlDMENmeVNjcVBsa2lzdWJMc3NYUmVQblVuQ2tIQ3R2QzNhYUE3V3drRks4Y2gteW9SLXRsbVNBTmFXYjdVQzlaUFlnUU4yUTN2cXNaN0t1NkpJaE5MYnM1ejVXUHU3bU5sM2FDLUtYa3c5MEhqeFJ2U1pHSjlBOVZBZm5HYjZKZDLSAeoBQVVfeXFMT3RzVEdPOTBZYUFMaXJoRkdHTm9PUVdBb3ZpMU9tc0RVRkNXNjZiZFo1N09BYUJ5QTY2QVR0eWthY1F1YmlZNnljNHI0dWJYMXhoSHBzT3owcm1WemRyeG1uenFlTF9relVhVkNYa18xRmNMLUNiVWIwRThjdHdQYVB4WWtIdDlrdDdlZ09QdXdGWndCeG9RSnpxN2MzakhzZU5ickh2VmRIUENGUm9uY3NSNHlfOFBPR2U5VVM5Z3BwQjVzM0hTZDFyRHRHa3MyN1JwZG0wWlQ0ZHpQNm9SM05rSTdrdENWTlNn?oc=5,en-IN:aluminium LME
2022-08-19,2022-08-17T07:00:00Z,NTB Kommunikasjon,Norsk Hydro: Slovalco will stop primary aluminium production,https://news.google.com/rss/articles/CBMiywFBVV95cUxOUDh1c1A3LVozbjlGRzV3a3JxeDVWMTdOcVNKQVhrMFV3X3hrTVBtbFF4RWhrbEM5UVhBY0l2cDJYLU9MdXhERE5tejNyVUFBTkpQWUk3NkFKNDYzWWEyY185UklZNGh0dDdOWUY3QVR1S1RhT1IxZmhIc2J3MVREMjFWRm9adl80MFFEbV9ONy1BaUpyeWJIRVRxVGw2dk9MRGg5VUtmcmllN3otS19SbTFKWXFMMC1LRndNcnRTaTYwdmttWXd2ZmhkZw?oc=5,en-IN:aluminium price
2022-08-19,2022-08-17T07:00:00Z,The Seattle Times,Back from the dead? Could a WA aluminum plant reopen thanks to federal climate legislation?,https://news.google.com/rss/articles/CBMisAFBVV95cUxQSm5NVllqajFwa3hWcUVWRFc0dWlmZVE5MkZiakZwT2RRWDY1STNOalltekZ5ZVpmVVN6OENQVklhT2F3OEVmM1IxRVhORGR3bmtNN09MdGVHUXdyOVNSdHFYVmNmNDVqTTRHUHhYeWYyWk9iYVRzQjVzQUxmalo4SUU2aHlsTDlmU3VQUS1HdElQSjN4cXhSNDBFdDYzWVE2SjA0SkwtT1RZU0Z5SDhOQg?oc=5,en-IN:aluminium price
2022-08-19,2022-08-17T07:00:00Z,Times of Oman,Scrap intended for export seized in Oman,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbHF0Z0RFMnNBd085eXJUX2VmSG1qT0oteXdaMU1ZNG9iWlhFcHBNOW1PVmE5bGN3VDBkYk0xcFNWWHROZUZreGlzZnZkbm1SeFpOdmhUd3JxbHNadGVrVVZndUROYkJBOVVCTlpKUm14YmV1Vm1Hbjg5bUY4SUpfakNPQlRtdw?oc=5,en-IN:aluminum scrap
2022-08-19,2022-08-17T07:00:00Z,Daily Mirror - Sri Lanka,"Customs Intelligence thwarts attempt to smuggle copper, aluminum to India",https://news.google.com/rss/articles/CBMixwFBVV95cUxPU2p1cXR4VzVTS0k3cHFwSFFKa2h3RkRMcTJxY0lYalg2LUxUbzlNQlp3M1hUR3hwZjluc0ZSaTJOM2p4bVVRSjFpZDA2cFg4YXJQUmpJS1lwYWt0NHJXVVk1RmdLaGtHSm5UZFZRV2NGaXZYN0d0YXVGMkJYcVZYX21JaUVsYm5jVjFlUzhUdGxmX1M1SDhsU095bFJyWTZCMFFZTHpRUFZZbE5LelZEZ09YbXljaDVhelpLM3o0cllVMVp6SnlF?oc=5,en-IN:aluminum scrap
2022-08-19,2022-08-17T07:00:00Z,Business Standard,"Adani Group plans to step up aluminium play, may go for production",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNb2hPU3M4TkZMbzR2MXFmU0JFdVQ1cTFrcmFDdWVFeDAyZHZPeERrOEhJQzJXXzJsWTFWOGhNeHoxdWtHR0VHLTNLMnpJeDBrTkdvUFVIb1hvclpXd2x4b29lcEx6RXJTbnBHQU5TQnRpQmhybGlDUjVjZDVIbGJBQjRMUmI1OXZJMi1zR0dpUF80Y2JUVGdNTms3N041UEp5UlNHb0NNdkE1bVptSS1IV1dsRVNqRURUb0t2c3JTelF5b2pja1pLR19vc1dYY2p5VU9z0gHYAUFVX3lxTFB3TEw0SWQtTmlCLUQyajdIZVVPcVVVaDY4ZUJhdGRpaFd1N2hhaVNURXkxSlJBVGpPWDN2UTFMR21CMVZ1UHdxcElTVmd6NjhIcENsX21uTmlvX2ljRzZKMVowbEJKSVRaRGpOZlNGSDVrUmpRNlVsZVZLeklMeFM5ekJsVEFZYkdIX2hiLU9ZYnQzOXplT2lXM29WdHNMZ3JuWUt6bDhLbEh0eWFtdzBnVHFDZ1QtWXBTTS0yemlQMkRBZlVKRnhqLXZvNnk2YllVVnJIZWRMcQ?oc=5,en-IN:base metals
2022-08-19,2022-08-18T07:00:00Z,Daily Mirror - Sri Lanka,"Customs thwart attempt to smuggle copper, aluminium to India",https://news.google.com/rss/articles/CBMitAFBVV95cUxQNTJnWl9mNVl2QVhaQW56M09rdjZyaFVkVjZLZkJBaTJhZjRqeHQxZmd4aEZNUkkyakhDVVlNVFB0eW9kMWRJSEdvdXZEaTFlMGp4REpMRXZJYnp5dl92Nlo0STJRQnkxOGw3RGQ3SkJ2RExic29kdmJUU3M3bjktNXhYb2w4Tno2WUgwUlV2Q0stMkxWZGl2UnJ3UURLU0FrRFk0aWlpRC1PRW9tb2t5N0JNWkk?oc=5,en-IN:aluminium scrap
2022-08-19,2022-08-18T07:00:00Z,Innovation News Network,Rambler Canada’s billion-pound copper mine about to show its metal,https://news.google.com/rss/articles/CBMirwFBVV95cUxONUpPSURleFhGMzloek5xNHFKMlZHWE5EOHZYN1d4VEhSY2RJR1NjazlIMUVJY1pNd1AwcGdKbGxTRDhPT19SYTBmQ3VNMTlOUHZXMGJudGJRaGlpcEtfcDhKWjFYdWVIREd0ODRCQi0xQ25sNEkxSHdnUzl2clNGY1BpUWVSaThLNzFPREJidkQ5X05FejNVUHBCYlgtb0I1NDFZMFk0bnVFS1gzZWtN?oc=5,en-IN:base metals
2022-08-19,2022-08-19T07:00:00Z,Reuters,COMMENTARY: Power is the big new problem for industrial metals supply,https://news.google.com/rss/articles/CBMitgFBVV95cUxPelFKOUlzOS1jaUd4RlZ0OHY1MlJNT2ZlVFFoU1FhUzN1UDJNU0NMVTkyVVQ4M3cxc1FCclI2RFF5QWZKVE5GYWpPcjFkUXBjckVuaVF6YVFDaGNpdkdyNHhvbmtDcVE0bmRkalUtSjczZ3JkWFRzRjlFa1RFOTNyT2ZqY1o1c183X09xY0F3amJJUktVLUtSVjFCVGFsNWxGaEl2Wi04QXhOQS1uQUNOdktKTmZQdw?oc=5,en-IN:aluminium LME
2022-08-19,2022-08-19T07:00:00Z,intellinews.com,Norsk Hydro to shutter Slovalco aluminium plant in Slovakia as energy prices soar,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQc0lCYnJZejRHRmpMdk1mcUFIUDNYbUdaem9OSEVhRk9RMWR3aW1TS3ZUdzdrTjV4OTc0bGhUbFh1UWJEckZVUE5Ic2hNbmU5R0tJVXg0eVV1ZW52aWVVNGM0djFUM1NZcjQtY1VYT2tMZjBTSnB1QkxLX0lRdlgtUmpqTnNIWkdsOVVLcWp1dmotUlJLMEFqZ08yUDNCa0ZteUp1OFdzRFdvOHNNeldzaGtDQmczTDZi?oc=5,en-IN:aluminium price
2022-08-19,2022-08-19T07:00:00Z,InsideEVs,VanMoof’s S3 Aluminum Edition Commuter E-Bike Hits The European Market,https://news.google.com/rss/articles/CBMid0FVX3lxTE1nUjNXLTdtcHdta1dqRWhZZjE2QThIc3hVLVFlQTV6bmFBbGpXQW9xdTNLMV9zVkpjOGhOa191cHJBS3BVZnQtWjRjSHdETFFHLWtjTEpWbVp4Z0RCTVFmVl9KUU5GZmtGVjNHQkF1aVp2Uk41ai1R?oc=5,en-IN:aluminium price
2022-08-19,2022-08-19T07:00:00Z,AL Circle,"Corex aluminium honeycomb, a core element for designing the train interiors",https://news.google.com/rss/articles/CBMirwFBVV95cUxNa0VadmlOQjRNeWFOSjdOcU40X3oxZmpjbHk5ZjFGVFdBUEZvTDFWN2RqTVI4cm5YakVvYjVVZkR0X2NWczB3VVhUUHhyUUE4Qm9uNFlxVDlJV1BtN2tKel85dDlnekRCd3EzT3pnbkhzSkdOY3ZmVDZ4UXI4UE9IZGJTUFRBUm05a0VzcGxFd3I3Y2NPcmo5U19xc292Qlp2YVhjZjJhb29HU2RvSTcw?oc=5,en-IN:aluminium scrap
2022-08-19,2022-08-19T07:00:00Z,Innovation News Network,Eclipse Metals: Harnessing Greenland’s rare earth elements potential,https://news.google.com/rss/articles/CBMisAFBVV95cUxOLURhblNCbHljcVhsZnl6RUwtU1hhSzhVdEVYdDZlSjhFT3BfRHVQWG44T1BmMjZadURFZktlSEpCV1BRUlNFRGt4amtJbkdDWHFVMzh5cFZmNEZuWVJCZ3g0Y1kzMnRXbC1TeXpqTVFleTJfZDJlQ1ZXM3pXYUFGcGpnWTM5NlVuZjE5WlFiYTdMbVczRGh2bDBIaEFmbGxZNFFJajIxeVlrQXN4T1hBRQ?oc=5,en-IN:base metals
2022-08-19,2022-08-19T07:00:00Z,Inquirer.net,Strong world market prices sustain PH metal production,https://news.google.com/rss/articles/CBMijAFBVV95cUxPWGdIVmR4akFxYktoZ0NZT1VFVXQ4dEZLcmwzTEFQYmEzeW95MUhKME9QWWRzSlNQMXhOMFY4NEtGZFJLMFJhNzlDUkUzY2JONHMtRmFQcVlaeEZPcWFxd3UyTFY2YzBVaUE4UlNIZ2wxV0NyQWx3U3lpcEtIRHJTTHJNOG53TG1TWGZxR9IBkgFBVV95cUxPRGlKVllJbkx1RXU0NzBQdE1IbXZqT09wLXpDZ25UX01SQnVTcklpZmViZ21SOGNLMUNaTmNxSFhSaVQ0Z1N6X29WcnFESGRKM0ZWRVVyTXh6QlhiS0ppR0Ytc2l0S2tKcTh3MGJTVmI5bDVxQzlLaEEwUXE1dEI4UU90aUhDSjFjWkJhOV9FRjM4UQ?oc=5,en-IN:metal prices
2022-08-26,2022-08-20T07:00:00Z,Armenpress,LME. Prices for non-ferrous and minor metals - 19-08-22,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBGeVZHdlVCRTN5REw5a2JfRDZDWXVVM1V4by1uZE12SkkwNE8yTnI2OXZMTWpabElENUczQk5DUEtrMXdpNTZCWmFJWm9mVHNXYnfSAVdBVV95cUxQTEwxaWtPS2FPajZwLUowQVdqX2tJVlBYa0FZbTYwX3JMOGFyNlNMckdCX3hLNGw1ektFQm0yUjdhN0hNaEJPaWVNRkZRclk5REdLT0VrR0E?oc=5,en-IN:aluminum prices
2022-08-26,2022-08-21T07:00:00Z,autoevolution,Afreda's S6 Pro Is a Crazy Hunk of Aluminum That Works Wonders for Your Mobility Game,https://news.google.com/rss/articles/CBMizAFBVV95cUxQSC1XcEhCVU56RXQ4Y1cyYkdrWkk4UXQ4VldscnhHOWlmZElGckw1eHd1bHhGYVNtRHQtdG5OaHVRaTZ4ZmZXcE1icXg5QWlCcml5MFU5dzVmaTdhSHM0T0lrR3BxSDFOZ3NmZjRuOFZHS0x1MlFCeXlZWjNoRjRGTUJPMHRYS2lvc09KNGtlOFFlWUNhUkJZeUZjZHRHTGRGOEdGcmw4cFRhVkpyMVFUYzQ0eFU1RXduMkZ4S3VKV0JTYXl6emdBYktKX28?oc=5,en-IN:aluminum prices
2022-08-26,2022-08-22T07:00:00Z,statista.com,Aluminum Production Slows Amidst Energy Crisis,https://news.google.com/rss/articles/CBMidkFVX3lxTE9vRnYteWUzZnlyc3p2clJnRlIzeEI3RjdMZ2ZaNHdtVTNseFFCcmU2Y2Z1RGw5MXo3Rnc1S3ByVGswdUhOaW9tUEhyR21EcHNfX2lYQmhSSjlPZ1NYYVJzQ1V3Ym5KMm9UTF9nOG5pcGVwLUVWd1HSAXtBVV95cUxNcWwzQkRiUEpYdGFraVgydldFY21WbkdmM2pLZjRTSnQ5SWNTZWM1UkZaZ3BsUVVHRGlibmx6c002elVub3ZJOWZPY3NkeVRfZ0hESmdEOFJoOFpYaW1pUFZnTzE2azkxQTBITmdXYnVWNDlzTzgwTmxGdkU?oc=5,en-IN:aluminium price
2022-08-26,2022-08-22T07:00:00Z,Hackaday,Magic Mirror Isn’t Transparent Metal,https://news.google.com/rss/articles/CBMid0FVX3lxTFBLbWpVVmc4dHpuekJrY2ZYdTJ5QkVQT3FBZFo2bzdOSnZadnBCY1RPbndwbWljUElDWTctQmVLcFh4Z3JjQ3VTMkI5elUwaks2M0NnZlVZYkM0U3hNWmtZcG1fenRueDU4VXJrWXZUcXNBeDdrRWRV?oc=5,en-IN:base metals
2022-08-26,2022-08-22T07:00:00Z,MetalMiner,UPI Closure to Have Limited Impact on Steel Prices,https://news.google.com/rss/articles/CBMikAFBVV95cUxQeW9JUW90MnNaVVNMdE1ITjRYbFFGMW8yMG9LZzFpZ2M4SjNnaWVRMzIxR0hFSk5Gd25OQWpaMlg0M2MyOVRnLTF2V1o1ME5FWkhIUV9PYzg4eDJSNW5NTVg5LXBqQ25Zckl0VG5OVm5Bb1Y5N19GaV9lY0lXY3FPSVBFMGgzTVJJWjFGMnR4MGs?oc=5,en-IN:metal prices
2022-08-26,2022-08-23T07:00:00Z,euractiv.com,Leading Slovak aluminium factory shuts down amid record electricity prices,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZ1ctT19kY1h4Q0d6bDVYbHp6VFhhS3l0cXVmSlVQQzY1NTM2aUJONnpHUThIeVktNEFsNVZrZDRZeHNJTlQzZHRhWk5GMEx1S0xUbFFCYl9zRm0xSzhfQ1VvQURHTHpUTXd3ei1UUmYwb09CN3FsSUIwYXp1dlJhT1VTb0FSZXNIeHZRVzJsTTRzcExLbGRhZ0xjOHdtcGIycHZGXzdmZ1U?oc=5,en-IN:aluminium price
2022-08-26,2022-08-23T07:00:00Z,Al Arabiya English,Emirates Global Aluminium’s first half profit surges nearly 250 pct to $1.6 bln,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQUlhPUFhpV2l3b1FqTVRYQWt6bEZfX0VMWm5kNGFIaTUxS1lZQWdRRFZWMjZNMTZpTkwyZVo2QnBPN194dmFFamxYclFVRmVIRDBGRUo4R0Nzb0hLY1NMYVdMRVRzX2hQbE04bkhKRWpCTUJoc0RLNDlSVnFkNk5fd25nUno3ZlhJbm5UZlJvZWtSLUFzcklORXB0a2xjX0RnN2dZVllEdWR4dFV6WjRrSVFnODJzd09xTG14cFJLVGpRU0xNNTJCT05lWXFNNTRPSGfSAdcBQVVfeXFMTzdwS3FuV0t6c185VzFaZ0YzdkpDWWdLRnVOMzJhaU95SzF1Zm1STXIza0tDc2kwTmNwSXE4XzNGUG5QZzYtYVA1NjBsVF9WRmRaVHZXVDRwdG9FRG9MMWt6cC1HOUk2NkZCc2Npa0gzbElRd2F3bzg2dTFnUG9EMUVIMHRuQTVGbG45SFpYZk9LaXNDamVpR0d4NjQ4OFUtNWNRa1poNkRpbm84MkVIZ0hRTU1wVGJlWVNDeklweFFMTDNMeUo1Y0lxMm9aV0JDY3VKck1acWs?oc=5,en-IN:aluminium price
2022-08-26,2022-08-23T07:00:00Z,Engineering News,Scrap metal export ban to buy time for SA to build systems to tackle illegal activity,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNVjBWSmFoN21VN1JaaVZMenhVR2RncDNtbGhPMndmajB4SGJUU0Rlb2VVRG9IMXozNXRGdDJMMVlwZlR4QTJCQ0M5Sl9NVm05ZUR0ejAxa2JLc2ExS256MUlFTmg4Z21tQmUtOVd4U1ZITW9pYWwwRkRGQnlqZktNUENEMzBuVFBHRDJTVVczaHRiSjM4RWE3NEFaeTRzZk1sWF9xWDlSWXdfX29nZHFybE9VeU1PRzZkSlZmdkJad3dEbVVNVWlBY2JjZFpTUzZCRkFwYg?oc=5,en-IN:aluminium scrap
2022-08-26,2022-08-23T07:00:00Z,news24.com,"Govt will make it harder to sell scrap metal, not ban trade outright - Patel",https://news.google.com/rss/articles/CBMivwFBVV95cUxNWGFvVGEzRTRjX053My04MWsyUjd3bDZsNDFwYkZ1SXFiX2xiRW9lNVM0WjFmNlNUbGZndnJyaXdFWXd5b05RMi1HNzQwMjMwYkVBUjRjNzZ0Mlc1QXRyMFIwTnFLWmdMNWloZEdOcWdWdlVVbkRTdkozUS1pQ1VSU3ozMlItWUhXbU9zNHdvQURPMWxrREh6dWRuODFjeFN1ZWRmaTVSX3ctSTJXSXQwWjJBaGVaeUhGTEwtcVU1UQ?oc=5,en-IN:aluminium scrap
2022-08-26,2022-08-23T07:00:00Z,Bloomberg.com,Steel Prices: CEO Who Dubbed Market a Falling Knife Is Calling a Bottom,https://news.google.com/rss/articles/CBMitAFBVV95cUxPSkpGTFdfMUJVRDFpV25aa3Nyc0c3eTg2a3RkVGZETGJiQ0xtaG14aEQwZXM2aTR4eHV1YjhnRFJNT04taW9sdUIzbUhtZ1JDUFdTNkpMRDlWZG9pcTdYbTR2Q3Y0THhKQl9lX0o0bUZWd2E5Zk5JNnFaN2Y1UEpjS2otaENXNkxZZkpqMUxXOTE1UnM1WlkycjVrQWIxa1JuWmpRdGdhMVJBN2E3SzRkcUFVVmY?oc=5,en-IN:metal prices
2022-08-26,2022-08-23T07:00:00Z,Tricontinental: Institute for Social Research,The People’s Steel Plant and the Fight Against Privatisation in Visakhapatnam,https://news.google.com/rss/articles/CBMidkFVX3lxTE5DWDIxd2NjVGhfVFFMZmF1aTI1eEJTN1lCdGticFREOGhKZDFUYzlzYVd5dllDUHJ2OFAtaERhTmZwLXNUWEU4YVc1TVVQRXlvT3VJODFVVTRwN2ZhNEhHbG0wVldVY0IzOFVKRWlFVmk4WFJwYmc?oc=5,en-IN:steel prices India
2022-08-26,2022-08-24T07:00:00Z,GMK Center,Emirates Global Aluminum’s half-year profit grew by 250%,https://news.google.com/rss/articles/CBMiigFBVV95cUxOY0lCZFVvN3JtSC1YWHZnSjV3c082X2x1Z3RQenlwbWxZeFVqd2N0WVc0WTBQYVlxa1VlazFDcmctVUxfVmdsVklab1ktWXNTc3NyOHFPSVpkR3dxTlp1R0oyTTJ1a3BVRG9iclc2dldXT09mQi0zMkJMUWNRRGtaN3Q3NDNZdDI0X2fSAY8BQVVfeXFMUDJTRE1jem44SVpVMElXMmg4R0dsSzE5NGlTcmdCWG82TUdwT3NEbnJtY0VhTkh3VFlGTy12b1A0dFI3WVE2aFM5c0xDcnJRZmQ0XzhRd1JfalFqVmlCOFZldGR5Z1pCbkpMMUZsV0xCOUU1YVR4QXh4Nlh3eERMcjlUTDFQcU9ZNk5ZN25xc00?oc=5,en-IN:aluminium price
2022-08-26,2022-08-24T07:00:00Z,The Autopian,This Bizarro Universe Airstream Competitor Is An Aluminum Camper Bolted To A Truck,https://news.google.com/rss/articles/CBMisAFBVV95cUxNeS1MLVhsdkZCLVpKcW5RUVJrUVFYUEFMSG9YQXI0NFFsZ0ZxLVc2UHNkODdlM3hDQU03eGE4c2xmMXdvT3ZHZ0NTTVVhTE5veTYtbnF3U0w0RVYyQVZydWNzbFdrY252UmE4LTVCUmlkZEY1RnZES0U3Z2swM2hnMk9FbS1JVWhycHU2eWVjbHVxaWFRQ1U0T2VQMW5hM0k5WThtX2puSzRDLXNJYjF4bQ?oc=5,en-IN:aluminium price
2022-08-26,2022-08-24T07:00:00Z,AL Circle,"Hindalco builds India’s first all-aluminium railway rake, says Kumar Mangalam in 63rd AGM",https://news.google.com/rss/articles/CBMiwAFBVV95cUxQMC1qckdROG8yOXBOaThfb2xuNmJEdzhLX2UwOFVGTnhmejljWGhvN2hFNkVvZ0Q0dWdyWlZDbzYydU9SMUpGMzQyS1o0LXYza2VEMWU3ZGZtYjJTa011cWExSThheUdEd3k4Z2VhbVM5Tm9Rano3dGhzcDd1QUNBY29JOGs2YVNsYXhkc1UwQi03NnlydVRzbkQ4LXVXckNmcFh6SXVHTmhZQXZEUktvOE1zbFZvR1ZyVDkxUDV3Z2E?oc=5,en-IN:aluminium scrap
2022-08-26,2022-08-24T07:00:00Z,Junior Mining Network,Vital Battery Metals Acquires Sting Copper Project in Western Newfoundland,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNRjdSZThJcmdfdU56NUt2MDR0TmY1VjlLNHM1SE1mMUk3U2ZsdWJ0UmIyNU5HNERhd2FuYTNfTGpEVDB5WjE5RmxBMHZRTm9UaG1KRGRVSTFGRDJMcmktX2JYRUtPbWFvRkZsMUhUWG1tMl9fUW9jRE92UFpKU202aUVIdWdIZGlZaWRyLWthdTRuczFEdnZUZjRndWVkUDZiWDhHUGZISFpSTU1oNWV2VXVuX25UM3E5NzBJQVR2aTViU1gyZjVadmVrRUw0YWVYWVp0WE51M2tpWDlqWGw4QlEtWUxnazFuSk91Rk5KOXNxTHhoTVlBOWFTUG4?oc=5,en-IN:base metals
2022-08-26,2022-08-24T07:00:00Z,zeebiz.com,Margins of steel companies may witness pressure during July-September quarter – Zee Business decodes why?,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOaExIVWlpMkhONWkzVFpDcHA2TVpzZWI3MnJuWEpRNFV5Wm53eWNtRWVFbGw3UVlxaHVTLWhiRFFwbUl1TE9JTF8tYmJkX1JQSU1kNXcwRWM1RS1OWGktcFdVOEZjTnIwX213YmhtTUtxR2p6eFhHMXd3aGJ0bjhEY29LTU5qY0stVzZtbFo0RVVnMXdNZ0p5VURueXliX1IxVi1vTHo0VjB2bVBOU0hkZEFwM3gwTkY1ZlAwZUNsa1pyMElKWm1oLUw2RFVxbVUwSUJWdzVWQUx5S2VOUnRZdA?oc=5,en-IN:metal prices
2022-08-26,2022-08-25T07:00:00Z,Rediff,Stakes rise for bauxite blocks in Odisha on Adani Group's entry,https://news.google.com/rss/articles/CBMitAFBVV95cUxPQ2F5Ym9oQnFRaGthb21jRzNNd3RLR09SbzVBWUFYYjNqcGwzckFYN3hRVGN1WXFtRXJrTGF6WXpsd1JHNkpvdVNVLTJTQXE0R3A4SE1vMGtJRlp0NVFMcG83WWNfRTByeS15a3Z2M3VRS2lIa1VTLWVfNG55cFY5Z0swTnRiX3RoNUZMMnhraU5Da2w3ZXVUaUZUSFFWNkdsVU1qQVNUVVZTWm12S2h0SnhJcF_SAbcBQVVfeXFMTXFaM3FOZHFXTGZyYzRfZmZUeUdrZm8tcjBzbHhqQnliRzBRN1hEcFJ2RFN3Njd4RUY0TVUzNE1VQ2cxRkxuLTFnMDdMM090WmROeGk2aDM4a04xRF9aWWhBcnNzTEdwc20tRDFYc1prYk1sVWZhdU1LMkhlOWl6Vngyb2Z1QTAxanowUkgwM2xSUENFcGFyVW55Tl9sRGZncWJkSW1nTmVHSWFlV3loY1hfTUxBOHpJ?oc=5,en-IN:aluminium price
2022-08-26,2022-08-25T07:00:00Z,The Northern Miner,"Clean Air Metals advances Thunder Bay North towards resource update, prefeasibility",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNcVBRSTlSRUV6ZHRqelhHc3ZRalMtVjk1VGdkVWcwUnBmaGt2OHF4bERfdnFqVGFQZnhfNjg0VU51RmM0MGZuNzA4Ti03cDQyTDhOYVZWcVJ6N2RMS2d3WTNXRzRhenBoaHZKZzBsWFVCWlRWY0dkOHFTQ1pMVmVLS0lUUFVKOWdEUWNna3B5SXNhcHB5NFJ3RjUzOVAtcFpIMW1tT0FodFlZN09pZE1ERmk3QlFiMFBrU0pRNUVCZ3h6ZU1FRUJreHdCRDlzaW5KQ1pZNmx4TQ?oc=5,en-IN:base metals
2022-08-26,2022-08-25T07:00:00Z,EUROMETAL,Six months of war: How has it changed the global steel market?,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQVnp6dHB1MmVXalJ6YWZUNllxV0otcFcyMjQwOTRZakIwemtQT20yLVVxWXJSMThOa3EwYnVVbndtNHR4Y1FHWElZTVkzSFRsVWxpNVBoOGRSZU9naWdWTERjamhtemY1V0ZuQ2t6SnhtYU1HWXZZTGlLYUJoZDU1cmpaazF4UnFtZTZv?oc=5,en-IN:metal prices
2022-08-26,2022-08-25T07:00:00Z,mining.com,Tesla’s battery metals bill balloons to $100 billion,https://news.google.com/rss/articles/CBMif0FVX3lxTE5LbTVNSElid3ljZEVXcVBIVUlPeHpUM3VuYzBNQS1wTGl4cGNJTERJOTdacVBORG5MR3Iyb1JmUGRWY2toOWtfVGlqVjZiUVlKTFYtMTl5c1lqckdEZi1nWTI3bk5sbklZNV8xRWcwclA0MEJrSXhpdVZlbllidDA?oc=5,en-IN:metal prices
2022-08-26,2022-08-26T07:00:00Z,AL Circle,Nalco's Panchpatmali bauxite mine took home the prestigious 'Greentech Quality and Innovation Awards 2022',https://news.google.com/rss/articles/CBMi1wFBVV95cUxQUjZXY2N1Y1BwVkVhaUtGbEpuelR4cmM4VW5lQWE1ZVo4cHZBYmdnUnN1WUVqWjFYMWxlbnJKckRMeGhhREloMkNmNHJpaG5rN1BWUGVHZzdLUFBIU2w4ckRuRi1kWVhtNVZHRTkwdWYzdTdidzFlTVFVVXRJSW1hLVNicU1YbHltWHlFdTVrenE0UHJBWmliQ0xBemF4VXFJUjRMQ1VyVlpGWXM3T0x6b0E4VkxDQ1BCZVdNRjFUai0wbkJtU3R2eGR0RnI5RjRUWllwVHgtVQ?oc=5,en-IN:aluminium price
2022-08-26,2022-08-26T07:00:00Z,ZME Science,New aluminum batteries could be the dirt cheap alternative to lithium-ion that we've all been waiting for,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPNWNXcWR0ckxTX0x3d1M2WHlodXRSVURwMnJaa3FTZkRqVjFxWTBsNHY0eGJIMGt5TE9USWtMcXRxdFlUNy1hZGhYUnBWRzJ3MllnUlo5MldIX1pZcHpsdzFabmhDOVlidGEwT2lCQzVTWTNTay0xOVFQcjRFRXc1QXR1VXpaVGgxVWtXcVF4bHZnZ1l1VUt6cFRYVldrdjlaZzd4ZThkcmRxQ3NvQnZxOW91bTZnajJQMWp0c015NTRQM3o2NHF6WnNWb180VVFRdUZRNF9NQjBhRVBtdS1ra3lVWjlLMGc4?oc=5,en-IN:aluminium price
